id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop,acidente_fatal,total_vitimas
688947,2025-05-03,sábado,20:00:00,MT,163,793,VERA,Problema com o freio,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta;Aclive,Não,2,0,0,0,1,2,0,3,"-12,22997497","-55,54509759",SPRF-MT,DEL06-MT,UOP02-DEL06-MT,0,0
688951,2025-05-03,sábado,22:30:00,MS,267,319,RIO BRILHANTE,Condutor Dormindo,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta;Rotatória,Não,3,0,1,0,1,1,1,2,"-21,65055271","-54,76050496",SPRF-MS,DEL02-MS,UOP02-DEL02-MS,0,1
688959,2025-05-03,sábado,23:57:00,MG,251,443,GRAO MOGOL,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,2,0,1,0,0,1,1,2,"-16,32600839","-43,10421467",SPRF-MG,DEL12-MG,UOP01-DEL12-MG,0,1
688968,2025-05-03,sábado,21:30:00,MA,222,"371,7",PINDARE-MIRIM,Animais na Pista,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,4,0,0,1,2,1,1,3,"-3,740297","-45,435408",SPRF-MA,DEL02-MA,UOP01-DEL02-MA,0,1
688971,2025-05-03,sábado,23:45:00,SC,282,"518,1",XAXIM,Ausência de reação do condutor,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta;Aclive,Não,3,1,0,0,2,0,0,2,"-26,94400714","-52,50820611",SPRF-SC,DEL07-SC,UOP01-DEL07-SC,1,1
688981,2025-05-04,domingo,00:05:00,RO,364,242,CACOAL,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Ignorado,Simples,Reta;Rotatória;Interseção de Vias,Sim,3,0,0,1,1,1,1,3,"-11,440903","-61,48761",SPRF-RO,DEL02-RO,UOP02-DEL02-RO,0,1
689011,2025-05-03,sábado,23:30:00,MG,116,"236,5",SANTANA DO PARAISO,Condutor Dormindo,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,1,0,0,0,0,1,0,1,"-19,37408379","-42,46176839",SPRF-MG,DEL11-MG,UOP01-DEL11-MG,0,0
689018,2025-05-04,domingo,08:30:00,GO,60,"38,2",GOIANIA,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta;Rotatória,Sim,5,0,1,0,3,1,1,2,"-16,74793292","-49,34189265",SPRF-GO,DEL01-GO,UOP02-DEL01-GO,0,1
689021,2025-05-04,domingo,08:32:00,MT,158,623,AGUA BOA,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,3,0,1,0,1,3,1,5,"-14,086903","-52,1609576",SPRF-MT,DEL07-MT,UOP02-DEL07-MT,0,1
689029,2025-05-04,domingo,03:45:00,BA,324,450,RIACHAO DO JACUIPE,Ausência de reação do condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Declive,Não,3,0,1,1,1,0,2,2,"-11,87909","-39,30098",SPRF-BA,DEL04-BA,UOP02-DEL04-BA,0,2
689032,2025-05-04,domingo,10:20:00,MG,116,"274,6",TEOFILO OTONI,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,0,1,1,2,1,4,"-17,837826","-41,512297",SPRF-MG,DEL11-MG,UOP01-DEL11-MG,0,1
689039,2025-05-04,domingo,09:50:00,MG,381,744,TRES CORACOES,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva;Declive,Não,2,0,0,1,0,1,1,2,"-21,616279","-45,242011",SPRF-MG,DEL16-MG,UOP02-DEL16-MG,0,1
689045,2025-05-04,domingo,09:40:00,MG,251,333,RUBELITA,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva;Declive,Não,1,0,1,0,0,0,1,1,"-16,262401","-42,408402",SPRF-MG,DEL12-MG,UOP02-DEL12-MG,0,1
689051,2025-05-04,domingo,11:20:00,MS,163,"43,4",ELDORADO,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,1,1,0,2,"-23,760133","-54,270588",SPRF-MS,DEL09-MS,UOP02-DEL09-MS,0,0
689057,2025-05-04,domingo,08:45:00,SC,282,"455,6",PONTE SERRADA,Acostamento em desnível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2,0,1,0,0,1,1,2,"-26,8951","-51,979122",SPRF-SC,DEL07-SC,UOP04-DEL07-SC,0,1
689064,2025-05-04,domingo,15:00:00,AL,101,115,PILAR,Desvio temporário,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Declive,Não,3,0,1,0,1,2,1,4,"-9,64508233","-36,02432401",SPRF-AL,DEL02-AL,UOP01-DEL02-AL,0,1
689066,2025-05-04,domingo,14:40:00,GO,80,27,PADRE BERNARDO,Pista Escorregadia,Queda de ocupante de veículo,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,3,1,0,0,2,0,0,2,"-15,597093","-48,203519",SPRF-DF,DEL03-DF,UOP02-DEL03-DF,1,1
689090,2025-05-04,domingo,16:30:00,MG,262,"620,7",IBIA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Curva;Declive,Não,2,0,1,0,0,1,1,2,"-19,58370239","-46,39869539",SPRF-MG,DEL08-MG,UOP02-DEL08-MG,0,1
689105,2025-05-04,domingo,17:15:00,SC,153,"80,6",IRANI,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Simples,Reta;Declive,Não,2,0,0,0,1,1,0,2,"-27,119776","-51,926978",SPRF-SC,DEL07-SC,UOP04-DEL07-SC,0,0
689108,2025-05-04,domingo,16:30:00,MG,116,376,MATHIAS LOBATO,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,5,0,0,0,5,0,0,3,"-18,577535","-41,921304",SPRF-MG,DEL06-MG,UOP01-DEL06-MG,0,0
689109,2025-05-04,domingo,15:00:00,MA,222,623,ACAILANDIA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,0,2,0,2,"-4,76571031","-47,05505168",SPRF-MA,DEL04-MA,UOP03-DEL04-MA,0,0
689113,2025-05-04,domingo,19:05:00,PR,116,137,MANDIRITUBA,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,5,0,0,0,5,0,0,2,"-25,728028","-49,317798",SPRF-PR,DEL01-PR,UOP03-DEL01-PR,0,0
689121,2025-05-04,domingo,20:00:00,PR,277,3,PARANAGUA,Ausência de sinalização,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-25,54577144","-48,54394913",SPRF-PR,DEL01-PR,UOP05-DEL01-PR,0,1
689127,2025-05-04,domingo,15:25:00,AL,101,"247,5",PORTO REAL DO COLEGIO,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Curva,Sim,2,0,1,0,0,1,1,2,"-10,20140679","-36,81793213",SPRF-AL,DEL02-AL,UOP02-DEL02-AL,0,1
689133,2025-05-04,domingo,20:00:00,MG,262,548,LUZ,Curva acentuada,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva;Declive,Não,3,0,2,1,0,0,3,2,"-19,720227","-45,877304",SPRF-MG,DEL08-MG,UOP02-DEL08-MG,0,3
689141,2025-05-04,domingo,15:15:00,MG,262,828,UBERABA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado;Rotatória,Não,2,0,1,0,0,2,1,3,"-19,76245911","-48,13707143",SPRF-MG,DEL13-MG,UOP01-DEL13-MG,0,1
689142,2025-05-04,domingo,20:50:00,MG,365,300,JOAO PINHEIRO,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta;Aclive,Não,4,0,3,0,1,0,3,1,"-17,7405952","-46,1832192",SPRF-MG,DEL10-MG,UOP02-DEL010-MG,0,3
689146,2025-05-04,domingo,20:30:00,SC,116,254,LAGES,Ingestão de álcool pelo condutor,Colisão lateral sentido oposto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,3,0,0,0,3,0,0,3,"-27,86944008","-50,39795637",SPRF-SC,DEL05-SC,UOP02-DEL05-SC,0,0
689148,2025-05-04,domingo,22:15:00,PR,373,268,PRUDENTOPOLIS,Ingestão de álcool pelo condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,7,0,0,1,5,1,1,4,"-25,21903118","-51,01841369",SPRF-PR,DEL08-PR,UOP01-DEL08-PR,0,1
689151,2025-05-04,domingo,20:00:00,MT,364,"227,8",RONDONOPOLIS,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta;Aclive,Não,3,0,1,0,1,1,1,3,"-16,28597257","-54,76529002",SPRF-MT,DEL02-MT,UOP01-DEL02-MT,0,1
689159,2025-05-04,domingo,22:40:00,ES,101,"159,5",LINHARES,Transitar na contramão,Colisão frontal,Sem Vítimas,Plena Noite,Decrescente,Nublado,Simples,Curva,Sim,2,0,0,0,2,0,0,2,"-19,47298212","-40,11209099",SPRF-ES,DEL04-ES,UOP01-DEL04-ES,0,0
689163,2025-05-04,domingo,23:45:00,PR,116,"94,8",SAO JOSE DOS PINHAIS,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,3,1,0,0,1,2,0,4,"-25,5267105","-49,1399598",SPRF-PR,DEL01-PR,UOP07-DEL01-PR,1,1
689172,2025-05-05,segunda-feira,04:00:00,SP,116,304,SAO LOURENCO DA SERRA,Estacionar ou parar em local proibido,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,4,0,1,0,1,2,1,4,"-23,8358541","-46,92973165",SPRF-SP,DEL04-SP,UOP01-DEL04-SP,0,1
689176,2025-05-05,segunda-feira,06:00:00,TO,153,"562,4",FATIMA,Ingestão de substâncias psicoativas pelo condutor,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Aclive;Reta;Retorno Regulamentado,Sim,7,0,3,0,3,1,3,5,"-10,762208","-48,901676",SPRF-TO,DEL01-TO,UOP01-DEL01-TO,0,3
689188,2025-05-05,segunda-feira,06:50:00,BA,116,17,VITORIA DA CONQUISTA,Mal súbito do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,1,1,3,"-14,902448","-40,842322",SPRF-BA,DEL08-BA,UOP01-DEL08-BA,0,1
689191,2025-05-05,segunda-feira,07:30:00,DF,60,"2,7",BRASILIA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,4,0,1,0,2,1,1,4,"-15,888708","-48,081952",SPRF-DF,DEL03-DF,UOP01-DEL03-DF,0,1
689192,2025-05-01,quinta-feira,22:00:00,SE,101,206,CRISTINAPOLIS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,2,0,1,0,0,1,1,2,"-11,52023283","-37,80082075",SPRF-SE,DEL02-SE,UOP03-DEL02-SE,0,1
689193,2025-05-05,segunda-feira,07:00:00,RS,285,"500,3",ENTRE-IJUIS,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Interseção de Vias,Não,3,0,1,0,1,1,1,3,"-28,378184","-54,283105",SPRF-RS,DEL10-RS,UOP01-DEL10-RS,0,1
689198,2025-05-05,segunda-feira,08:00:00,MG,262,133,RIO CASCA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Sol,Simples,Reta,Não,2,0,0,0,1,1,0,2,"-20,13463584","-42,69352914",SPRF-MG,DEL03-MG,UOP03-DEL03-MG,0,0
689201,2025-05-05,segunda-feira,08:30:00,RS,470,220,BENTO GONCALVES,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Retorno Regulamentado;Interseção de Vias;Aclive;Reta;Rotatória,Não,2,0,1,0,1,0,1,2,"-29,19816096","-51,5185496",SPRF-RS,DEL06-RS,UOP01-DEL06-RS,0,1
689209,2025-05-05,segunda-feira,11:00:00,MG,153,"176,5",COMENDADOR GOMES,Demais falhas mecânicas ou elétricas,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,1,1,2,"-19,76536","-48,965512",SPRF-MG,DEL13-MG,UOP02-DEL13-MG,0,1
689215,2025-05-05,segunda-feira,08:20:00,SP,116,157,SAO JOSE DOS CAMPOS,Condutor deixou de manter distância do veículo da frente,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,1,0,2,1,1,4,"-23,25736199","-45,94646573",SPRF-SP,DEL02-SP,UOP01-DEL02-SP,0,1
689220,2025-05-05,segunda-feira,09:40:00,BA,101,926,NOVA VICOSA,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,2,1,4,"-17,935348","-39,846127",SPRF-BA,DEL09-BA,UOP02-DEL09-BA,0,1
689225,2025-05-05,segunda-feira,09:14:00,PI,316,"9,7",TERESINA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,1,0,1,1,1,3,"-5,17650535","-42,76552677",SPRF-PI,DEL01-PI,UOP02-DEL01-PI,0,1
689226,2025-05-05,segunda-feira,10:00:00,GO,414,"356,9",COCALZINHO DE GOIAS,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,1,0,0,1,2,0,4,"-15,6784","-48,7046883",SPRF-GO,DEL02-GO,UOP01-DEL02-GO,1,1
689228,2025-04-03,quinta-feira,14:38:00,GO,153,"506,2",APARECIDA DE GOIANIA,Acessar a via sem observar a presença dos outros veículos,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Múltipla,Aclive,Sim,3,0,1,0,1,1,1,3,"-16,7550816","-49,24080644",SPRF-GO,DEL01-GO,UOP01-DEL01-GO,0,1
689236,2025-05-05,segunda-feira,07:40:00,SC,101,"54,8",JOINVILLE,Demais falhas mecânicas ou elétricas,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,4,0,0,0,3,1,0,4,"-26,426349","-48,827709",SPRF-SC,DEL03-SC,UOP01-DEL03-SC,0,0
689239,2025-03-04,terça-feira,00:10:00,PI,230,171,SAO JOAO DA VARJOTA,Ingestão de álcool pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Sim,3,0,0,1,1,2,1,4,"-6,9374","-41,91",SPRF-PI,DEL04-PI,UOP01-DEL04-PI,0,1
689242,2025-05-05,segunda-feira,12:03:00,ES,101,17,PEDRO CANARIO,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva;Declive,Não,1,0,0,1,0,0,1,1,"-18,305947","-39,957792",SPRF-ES,DEL04-ES,UOP02-DEL04-ES,0,1
689248,2025-05-05,segunda-feira,11:23:00,RR,174,210,RORAINOPOLIS,Demais falhas mecânicas ou elétricas,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,0,0,3,0,0,3,"0,92701038","-60,4294579",SPRF-RR,DEL01-RR,UOP01-DEL01-RR,0,0
689249,2025-05-05,segunda-feira,11:10:00,BA,324,564,SIMOES FILHO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Não,5,0,1,0,3,1,1,4,"-12,7931067","-38,4045404",SPRF-BA,DEL01-BA,UOP01-DEL01-BA,0,1
689252,2025-05-05,segunda-feira,12:50:00,SP,116,127,CACAPAVA,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,6,0,0,0,5,2,0,5,"-23,06855933","-45,63829494",SPRF-SP,DEL02-SP,UOP02-DEL02-SP,0,0
689270,2025-05-04,domingo,12:00:00,AC,364,527,TARAUACA,Condutor Dormindo,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,0,1,1,2,1,4,"-8,17775549","-70,65339535",SPRF-AC,DEL01-AC,UOP01-DEL01-AC,0,1
689272,2025-05-05,segunda-feira,12:15:00,RN,405,"41,7",GOVERNADOR DIX-SEPT ROSADO,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Não,3,0,1,0,2,0,1,2,"-5,399596","-37,631367",SPRF-RN,DEL04-RN,UOP02-DEL04-RN,0,1
689273,2025-01-18,sábado,13:10:00,SP,153,97,JACI,Ausência de reação do condutor,Tombamento,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Em Obras;Aclive,Não,2,0,0,0,1,2,0,3,"-20,98473984","-49,61733921",SPRF-SP,DEL09-SP,UOP01-DEL09-SP,0,0
689276,2025-05-05,segunda-feira,13:40:00,BA,101,199,CACHOEIRA,Problema com o freio,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta;Ponte,Não,2,0,1,0,1,0,1,2,"-12,59226106","-38,9876461",SPRF-BA,DEL01-BA,UOP03-DEL01-BA,0,1
689286,2025-05-05,segunda-feira,14:44:00,SP,116,442,REGISTRO,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,2,0,1,0,0,1,1,2,"-24,4570458","-47,8144351",SPRF-SP,DEL05-SP,UOP01-DEL05-SP,0,1
689288,2025-05-05,segunda-feira,11:00:00,BA,410,25,TUCANO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta;Aclive,Não,2,0,1,0,0,1,1,2,"-10,942368","-38,721482",SPRF-BA,DEL07-BA,UOP02-DEL07-BA,0,1
689289,2025-05-05,segunda-feira,15:30:00,MG,116,"694,9",MURIAE,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,3,0,1,0,0,2,1,3,"-21,0642774","-42,36544847",SPRF-MG,DEL07-MG,UOP02-DEL07-MG,0,1
689290,2025-05-05,segunda-feira,16:20:00,PE,104,92,AGRESTINA,Acesso irregular,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,3,0,0,0,2,1,0,3,"-8,50233075","-35,94724149",SPRF-PE,DEL02-PE,NPF/DEL02-PE,0,0
689291,2025-05-05,segunda-feira,16:45:00,SP,116,156,SAO JOSE DOS CAMPOS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,0,1,1,1,1,3,"-23,25116451","-45,93727112",SPRF-SP,DEL02-SP,UOP01-DEL02-SP,0,1
689300,2025-05-05,segunda-feira,16:40:00,SC,101,"275,8",IMBITUBA,Estacionar ou parar em local proibido,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3,0,1,0,1,1,1,3,"-28,153811","-48,692793",SPRF-SC,DEL02-SC,UOP03-DEL02-SC,0,1
689302,2025-05-05,segunda-feira,15:40:00,MS,60,"485,6",MARACAJU,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,0,2,0,0,2,2,4,"-21,152419","-55,395762",SPRF-MS,DEL01-MS,UOP04-DEL01-MS,0,2
689303,2025-05-05,segunda-feira,18:00:00,ES,101,212,IBIRACU,Acesso irregular,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,4,0,0,1,2,1,1,3,"-19,81447381","-40,36597967",SPRF-ES,DEL02-ES,UOP01-DEL02-ES,0,1
689307,2025-05-05,segunda-feira,18:15:00,PR,116,115,CURITIBA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,1,2,0,1,2,"-25,54964776","-49,30424659",SPRF-PR,DEL01-PR,UOP03-DEL01-PR,0,1
689311,2025-05-05,segunda-feira,18:30:00,PE,101,"70,8",RECIFE,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,3,0,0,3,"-8,075283","-34,9429",SPRF-PE,DEL01-PE,UOP01-DEL01-PE,0,0
689317,2025-05-05,segunda-feira,19:10:00,GO,60,"85,9",ANAPOLIS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,0,0,2,1,0,3,"-16,32005145","-48,87057278",SPRF-GO,DEL02-GO,UOP01-DEL02-GO,0,0
689321,2025-05-05,segunda-feira,19:10:00,BA,116,492,RAFAEL JAMBEIRO,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta;Declive,Não,6,0,0,2,3,1,2,4,"-12,5775648","-39,50818944",SPRF-BA,DEL02-BA,UOP01-DEL02-BA,0,2
689329,2025-05-05,segunda-feira,19:43:00,ES,101,29,CONCEICAO DA BARRA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Nublado,Simples,Aclive,Não,2,0,0,0,1,1,0,2,"-18,35988872","-39,94995116",SPRF-ES,DEL04-ES,UOP02-DEL04-ES,0,0
689331,2025-05-05,segunda-feira,18:40:00,RJ,101,"550,2",PARATY,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,2,0,0,1,1,0,1,2,"-23,04767972","-44,66945529",SPRF-RJ,DEL03-RJ,UOP04-DEL03-RJ,0,1
689332,2025-05-05,segunda-feira,19:00:00,PR,376,"309,1",ORTIGUEIRA,Condutor usando celular,Colisão com objeto,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Declive,Não,2,1,0,0,0,1,0,2,"-23,95830314","-51,11353755",SPRF-PR,DEL07-PR,UOP02-DEL07-PR,1,1
689334,2025-05-04,domingo,03:30:00,BA,101,577,ARATACA,Faróis desregulados,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,2,0,1,0,0,1,1,2,"-15,15492329","-39,40731525",SPRF-BA,DEL05-BA,UOP02-DEL05-BA,0,1
689336,2025-05-05,segunda-feira,20:05:00,GO,153,610,MORRINHOS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,0,1,0,1,1,1,3,"-17,631283","-49,176996",SPRF-GO,DEL03-GO,UOP01-DEL03-GO,0,1
689338,2025-05-05,segunda-feira,16:00:00,MG,365,"512,1",MONTE CARMELO,Entrada inopinada do pedestre,Queda de ocupante de veículo,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta,Não,4,1,0,1,1,1,1,3,"-18,9351738","-47,31857674",SPRF-MG,DEL10-MG,UOP01-DEL10-MG,1,2
689339,2025-05-05,segunda-feira,19:00:00,SP,116,377,MIRACATU,Frear bruscamente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,4,0,1,0,3,0,1,2,"-24,2675517","-47,3932383",SPRF-SP,DEL04-SP,UOP02-DEL04-SP,0,1
689340,2025-05-05,segunda-feira,16:50:00,PB,230,"147,5",CAMPINA GRANDE,Ingestão de álcool pelo condutor,Colisão transversal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Declive,Sim,3,1,0,0,1,2,0,4,"-7,240151","-35,861812",SPRF-PB,DEL02-PB,UOP01-DEL02-PB,1,1
689342,2025-05-05,segunda-feira,19:25:00,MG,381,"788,2",SAO GONCALO DO SAPUCAI,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Dupla,Retorno Regulamentado;Reta,Não,2,1,0,0,1,0,0,2,"-21,86572056","-45,53431749",SPRF-MG,DEL16-MG,UOP02-DEL16-MG,1,1
689352,2025-05-05,segunda-feira,15:00:00,BA,135,148,RIACHAO DAS NEVES,Avarias e/ou desgaste excessivo no pneu,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,1,2,0,3,"-11,92895","-44,89412",SPRF-BA,DEL10-BA,UOP01-DEL10-BA,0,0
689358,2025-05-05,segunda-feira,21:20:00,ES,101,"385,8",RIO NOVO DO SUL,Condutor Dormindo,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Reta,Não,3,0,1,0,1,1,1,3,"-20,84208","-40,87343",SPRF-ES,DEL03-ES,UOP01-DEL03-ES,0,1
689361,2025-05-05,segunda-feira,20:00:00,MG,262,74,MATIPO,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,1,0,1,1,1,3,"-20,31902234","-42,3312586",SPRF-MG,DEL03-MG,UOP03-DEL03-MG,0,1
689363,2025-05-05,segunda-feira,20:30:00,RS,285,"327,2",CARAZINHO,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,5,0,1,3,0,1,4,3,"-28,27523759","-52,68717273",SPRF-RS,DEL08-RS,UOP03-DEL08-RS,0,4
